code_site,code_station,date_obs_elab,longitude,latitude,HIXM,HIXnJ,QINM,QINnJ,QIXM,QIXnJ,QmM,QmnJ
A2350200,A235020001,2011-10-09,7.45981862,48.271832622,,513.0,,684.0,,831.0,,772.0
A2350200,A235020001,2011-10-10,7.45981862,48.271832622,,505.0,,689.0,,782.0,,758.0
A2350200,A235020001,2011-10-11,7.45981862,48.271832622,,501.0,,623.0,,758.0,,683.0
A2350200,A235020001,2011-10-12,7.45981862,48.271832622,,480.0,,583.0,,623.0,,603.0
A2350200,A235020001,2011-10-13,7.45981862,48.271832622,,473.0,,391.0,,583.0,,501.0
A2350200,A235020001,2011-10-14,7.45981862,48.271832622,,452.0,,305.0,,391.0,,348.0
A2350200,A235020001,2011-10-15,7.45981862,48.271832622,,442.0,,,,326.0,,
A2350200,A235020001,2011-10-16,7.45981862,48.271832622,,436.0,,,,293.0,,
A2350200,A235020001,2011-10-17,7.45981862,48.271832622,,431.0,,,,,,
A2350200,A235020001,2011-10-18,7.45981862,48.271832622,,433.0,,,,,,
A2350200,A235020001,2011-10-19,7.45981862,48.271832622,,652.0,,,,2561.0,,1220.0
A2350200,A235020001,2011-10-20,7.45981862,48.271832622,,554.0,,769.0,,1202.0,,921.0
A2350200,A235020001,2011-10-21,7.45981862,48.271832622,,501.0,,693.0,,769.0,,724.0
A2350200,A235020001,2011-10-22,7.45981862,48.271832622,,489.0,,636.0,,693.0,,665.0
A2350200,A235020001,2011-10-23,7.45981862,48.271832622,,479.0,,608.0,,636.0,,616.0
A2350200,A235020001,2011-10-24,7.45981862,48.271832622,,476.0,,610.0,,614.0,,612.0
A2350200,A235020001,2011-10-25,7.45981862,48.271832622,,476.0,,614.0,,618.0,,616.0
A2350200,A235020001,2011-10-26,7.45981862,48.271832622,,476.0,,533.0,,619.0,,590.0
A2350200,A235020001,2011-10-27,7.45981862,48.271832622,,465.0,,449.0,,533.0,,468.0
A2350200,A235020001,2011-10-28,7.45981862,48.271832622,,462.0,,347.0,,491.0,,434.0
A2350200,A235020001,2011-10-29,7.45981862,48.271832622,,442.0,,313.0,,347.0,,324.0
A2350200,A235020001,2011-10-30,7.45981862,48.271832622,,437.0,,298.0,,313.0,,303.0
A2350200,A235020001,2011-10-31,7.45981862,48.271832622,,434.0,,283.0,,298.0,,289.0
A2350200,A235020001,2011-11-01,7.45981862,48.271832622,441.0,435.0,,283.0,,296.0,,290.0
A2350200,A235020001,2011-11-02,7.45981862,48.271832622,,438.0,,288.0,,304.0,,298.0
A2350200,A235020001,2011-11-03,7.45981862,48.271832622,,438.0,,,,295.0,,
A2350200,A235020001,2011-11-04,7.45981862,48.271832622,,438.0,,,,,,
A2350200,A235020001,2011-11-05,7.45981862,48.271832622,,429.0,,,,,,
A2350200,A235020001,2011-11-06,7.45981862,48.271832622,,428.0,,,,,,
A2350200,A235020001,2011-11-07,7.45981862,48.271832622,,425.0,,,,,,
A2350200,A235020001,2011-11-08,7.45981862,48.271832622,,441.0,,,,,,
A2350200,A235020001,2011-11-09,7.45981862,48.271832622,,440.0,,,,,,
A2350200,A235020001,2011-11-10,7.45981862,48.271832622,,437.0,,,,,,
A2350200,A235020001,2011-11-11,7.45981862,48.271832622,,437.0,,,,,,
A2350200,A235020001,2011-11-12,7.45981862,48.271832622,,434.0,,,,,,
A2350200,A235020001,2011-11-13,7.45981862,48.271832622,,434.0,,,,,,
A2350200,A235020001,2011-11-14,7.45981862,48.271832622,,429.0,,,,,,
A2350200,A235020001,2011-11-15,7.45981862,48.271832622,,420.0,,,,,,
A2350200,A235020001,2011-11-16,7.45981862,48.271832622,,423.0,,,,,,
A2350200,A235020001,2011-11-17,7.45981862,48.271832622,,424.0,,,,,,
A2350200,A235020001,2011-11-18,7.45981862,48.271832622,,422.0,,,,,,
A2350200,A235020001,2011-11-19,7.45981862,48.271832622,,422.0,,,,,,
A2350200,A235020001,2011-11-20,7.45981862,48.271832622,,421.0,,,,,,
A2350200,A235020001,2011-11-21,7.45981862,48.271832622,,420.0,,,,,,
A2350200,A235020001,2011-11-22,7.45981862,48.271832622,,418.0,,,,,,
A2350200,A235020001,2011-11-23,7.45981862,48.271832622,,414.0,,,,,,
A2350200,A235020001,2011-11-24,7.45981862,48.271832622,,414.0,,,,,,
A2350200,A235020001,2011-11-25,7.45981862,48.271832622,,414.0,,,,,,
A2350200,A235020001,2011-11-26,7.45981862,48.271832622,,415.0,,,,,,
A2350200,A235020001,2011-11-27,7.45981862,48.271832622,,415.0,,,,,,
A2350200,A235020001,2011-11-28,7.45981862,48.271832622,,412.0,,,,,,
A2350200,A235020001,2011-11-29,7.45981862,48.271832622,,414.0,,,,,,
A2350200,A235020001,2011-11-30,7.45981862,48.271832622,,423.0,,,,,,
A2350200,A235020001,2011-12-01,7.45981862,48.271832622,1498.0,425.0,,,,,,
A2350200,A235020001,2011-12-02,7.45981862,48.271832622,,419.0,,,,,,
A2350200,A235020001,2011-12-03,7.45981862,48.271832622,,465.0,,,,,,
A2350200,A235020001,2011-12-04,7.45981862,48.271832622,,612.0,,,,1438.0,,
A2350200,A235020001,2011-12-05,7.45981862,48.271832622,,766.0,,1385.0,,4049.0,,2518.0
A2350200,A235020001,2011-12-06,7.45981862,48.271832622,,685.0,,1180.0,,2491.0,,1807.0
A2350200,A235020001,2011-12-07,7.45981862,48.271832622,,1090.0,,2491.0,,16064.0,,7254.0
A2350200,A235020001,2011-12-08,7.45981862,48.271832622,,898.0,,3997.0,,8819.0,,5936.0
A2350200,A235020001,2011-12-09,7.45981862,48.271832622,,873.0,,3444.0,,8108.0,,4383.0
A2350200,A235020001,2011-12-10,7.45981862,48.271832622,,1036.0,,8108.0,,13709.0,,11517.0
A2350200,A235020001,2011-12-11,7.45981862,48.271832622,,915.0,,6867.0,,9304.0,,7960.0
A2350200,A235020001,2011-12-12,7.45981862,48.271832622,,845.0,,6368.0,,7313.0,,6797.0
A2350200,A235020001,2011-12-13,7.45981862,48.271832622,,854.0,,5348.0,,7580.0,,5996.0
A2350200,A235020001,2011-12-14,7.45981862,48.271832622,,867.0,,6285.0,,7938.0,,6684.0
A2350200,A235020001,2011-12-15,7.45981862,48.271832622,,830.0,,6285.0,,6898.0,,6700.0
A2350200,A235020001,2011-12-16,7.45981862,48.271832622,,1498.0,,6875.0,,36053.0,,17525.0
A2350200,A235020001,2011-12-17,7.45981862,48.271832622,,1317.0,,16601.0,,26753.0,,21712.0
A2350200,A235020001,2011-12-18,7.45981862,48.271832622,,1102.0,,12107.0,,16601.0,,14197.0
A2350200,A235020001,2011-12-19,7.45981862,48.271832622,,998.0,,9436.0,,12107.0,,10664.0
A2350200,A235020001,2011-12-20,7.45981862,48.271832622,,944.0,,9160.0,,10226.0,,9561.0
A2350200,A235020001,2011-12-21,7.45981862,48.271832622,,933.0,,9218.0,,9848.0,,9405.0
A2350200,A235020001,2011-12-22,7.45981862,48.271832622,,958.0,,9188.0,,10732.0,,9588.0
A2350200,A235020001,2011-12-23,7.45981862,48.271832622,,994.0,,10732.0,,11994.0,,11550.0
A2350200,A235020001,2011-12-24,7.45981862,48.271832622,,1054.0,,11994.0,,14494.0,,13325.0
A2350200,A235020001,2011-12-25,7.45981862,48.271832622,,1011.0,,10790.0,,12622.0,,11617.0
A2350200,A235020001,2011-12-26,7.45981862,48.271832622,,960.0,,9259.0,,10790.0,,9990.0
A2350200,A235020001,2011-12-27,7.45981862,48.271832622,,913.0,,7955.0,,9259.0,,8597.0
A2350200,A235020001,2011-12-28,7.45981862,48.271832622,,868.0,,7155.0,,7955.0,,7523.0
A2350200,A235020001,2011-12-29,7.45981862,48.271832622,,839.0,,6872.0,,7155.0,,6978.0
A2350200,A235020001,2011-12-30,7.45981862,48.271832622,,911.0,,6986.0,,9188.0,,8542.0
A2350200,A235020001,2011-12-31,7.45981862,48.271832622,,994.0,,7938.0,,11983.0,,9377.0
A2350200,A235020001,2012-01-01,7.45981862,48.271832622,1580.0,1050.0,4056.0,11983.0,40700.0,14319.0,12815.0,13558.0
A2350200,A235020001,2012-01-02,7.45981862,48.271832622,,1110.0,,13423.0,,17000.0,,14734.0
A2350200,A235020001,2012-01-03,7.45981862,48.271832622,,1029.0,,12014.0,,13423.0,,12442.0
A2350200,A235020001,2012-01-04,7.45981862,48.271832622,,1210.0,,12333.0,,21950.0,,15972.0
A2350200,A235020001,2012-01-05,7.45981862,48.271832622,,1580.0,,13883.0,,40700.0,,25783.0
A2350200,A235020001,2012-01-06,7.45981862,48.271832622,,1507.0,,23656.0,,36580.0,,29751.0
A2350200,A235020001,2012-01-07,7.45981862,48.271832622,,1248.0,,19872.0,,23656.0,,21420.0
A2350200,A235020001,2012-01-08,7.45981862,48.271832622,,1167.0,,15696.0,,19872.0,,17551.0
A2350200,A235020001,2012-01-09,7.45981862,48.271832622,,1082.0,,12242.0,,15696.0,,13735.0
A2350200,A235020001,2012-01-10,7.45981862,48.271832622,,1002.0,,10208.0,,12242.0,,11346.0
A2350200,A235020001,2012-01-11,7.45981862,48.271832622,,943.0,,9056.0,,10208.0,,9588.0
A2350200,A235020001,2012-01-12,7.45981862,48.271832622,,906.0,,8304.0,,9056.0,,8631.0
A2350200,A235020001,2012-01-13,7.45981862,48.271832622,,880.0,,7179.0,,8304.0,,7845.0
A2350200,A235020001,2012-01-14,7.45981862,48.271832622,,840.0,,6322.0,,7179.0,,6746.0
A2350200,A235020001,2012-01-15,7.45981862,48.271832622,,807.0,,5379.0,,6322.0,,5862.0
A2350200,A235020001,2012-01-16,7.45981862,48.271832622,,772.0,,4500.0,,5379.0,,4943.0
A2350200,A235020001,2012-01-17,7.45981862,48.271832622,,746.0,,4139.0,,4641.0,,4351.0
A2350200,A235020001,2012-01-18,7.45981862,48.271832622,,760.0,,4201.0,,5037.0,,4632.0
A2350200,A235020001,2012-01-19,7.45981862,48.271832622,,902.0,,4056.0,,8947.0,,4981.0
A2350200,A235020001,2012-01-20,7.45981862,48.271832622,,1152.0,,8947.0,,19111.0,,10693.0
A2350200,A235020001,2012-01-21,7.45981862,48.271832622,,1369.0,,19111.0,,29115.0,,24407.0
A2350200,A235020001,2012-01-22,7.45981862,48.271832622,,1390.0,,23558.0,,30050.0,,26743.0
A2350200,A235020001,2012-01-23,7.45981862,48.271832622,,1246.0,,20500.0,,23558.0,,21592.0
A2350200,A235020001,2012-01-24,7.45981862,48.271832622,,1184.0,,16047.0,,20676.0,,18204.0
A2350200,A235020001,2012-01-25,7.45981862,48.271832622,,1090.0,,12753.0,,16047.0,,14317.0
A2350200,A235020001,2012-01-26,7.45981862,48.271832622,,1014.0,,10771.0,,12753.0,,11619.0
A2350200,A235020001,2012-01-27,7.45981862,48.271832622,,960.0,,9315.0,,10771.0,,10054.0
A2350200,A235020001,2012-01-28,7.45981862,48.271832622,,915.0,,7120.0,,9315.0,,8001.0
A2350200,A235020001,2012-01-29,7.45981862,48.271832622,,838.0,,6130.0,,7120.0,,6630.0
A2350200,A235020001,2012-01-30,7.45981862,48.271832622,,800.0,,5591.0,,6130.0,,5835.0
A2350200,A235020001,2012-01-31,7.45981862,48.271832622,,780.0,,5009.0,,5591.0,,5289.0
A2350200,A235020001,2012-02-01,7.45981862,48.271832622,781.0,759.0,2095.0,4417.0,5630.0,5009.0,2947.0,4712.0
A2350200,A235020001,2012-02-02,7.45981862,48.271832622,,741.0,,4102.0,,4488.0,,4294.0
A2350200,A235020001,2012-02-03,7.45981862,48.271832622,,727.0,,3747.0,,4102.0,,3916.0
A2350200,A235020001,2012-02-04,7.45981862,48.271832622,,714.0,,3495.0,,3747.0,,3617.0
A2350200,A235020001,2012-02-05,7.45981862,48.271832622,,705.0,,3325.0,,3495.0,,3407.0
A2350200,A235020001,2012-02-06,7.45981862,48.271832622,,699.0,,3178.0,,3325.0,,3247.0
A2350200,A235020001,2012-02-07,7.45981862,48.271832622,,692.0,,3041.0,,3178.0,,3109.0
A2350200,A235020001,2012-02-08,7.45981862,48.271832622,,686.0,,2922.0,,3041.0,,2981.0
A2350200,A235020001,2012-02-09,7.45981862,48.271832622,,680.0,,2810.0,,2922.0,,2864.0
A2350200,A235020001,2012-02-10,7.45981862,48.271832622,,674.0,,2703.0,,2810.0,,2757.0
A2350200,A235020001,2012-02-11,7.45981862,48.271832622,,669.0,,2595.0,,2703.0,,2649.0
A2350200,A235020001,2012-02-12,7.45981862,48.271832622,,663.0,,2516.0,,2595.0,,2555.0
A2350200,A235020001,2012-02-13,7.45981862,48.271832622,,659.0,,2464.0,,2516.0,,2488.0
A2350200,A235020001,2012-02-14,7.45981862,48.271832622,,657.0,,2430.0,,2464.0,,2444.0
A2350200,A235020001,2012-02-15,7.45981862,48.271832622,,694.0,,2430.0,,3210.0,,2564.0
A2350200,A235020001,2012-02-16,7.45981862,48.271832622,,659.0,,2330.0,,2510.0,,2427.0
A2350200,A235020001,2012-02-17,7.45981862,48.271832622,,658.0,,2139.0,,2490.0,,2306.0
A2350200,A235020001,2012-02-18,7.45981862,48.271832622,,675.0,,2257.0,,2822.0,,2403.0
A2350200,A235020001,2012-02-19,7.45981862,48.271832622,,781.0,,2822.0,,5630.0,,4112.0
A2350200,A235020001,2012-02-20,7.45981862,48.271832622,,718.0,,2614.0,,3852.0,,3091.0
A2350200,A235020001,2012-02-21,7.45981862,48.271832622,,664.0,,2269.0,,2614.0,,2395.0
A2350200,A235020001,2012-02-22,7.45981862,48.271832622,,646.0,,2125.0,,2269.0,,2180.0
A2350200,A235020001,2012-02-23,7.45981862,48.271832622,,643.0,,2095.0,,2227.0,,2149.0
A2350200,A235020001,2012-02-24,7.45981862,48.271832622,,665.0,,2198.0,,2630.0,,2341.0
A2350200,A235020001,2012-02-25,7.45981862,48.271832622,,679.0,,2570.0,,2903.0,,2695.0
A2350200,A235020001,2012-02-26,7.45981862,48.271832622,,688.0,,2903.0,,3090.0,,3008.0
A2350200,A235020001,2012-02-27,7.45981862,48.271832622,,682.0,,2690.0,,2978.0,,2801.0
A2350200,A235020001,2012-02-28,7.45981862,48.271832622,,688.0,,2963.0,,3090.0,,3024.0
A2350200,A235020001,2012-02-29,7.45981862,48.271832622,,682.0,,2870.0,,2963.0,,2931.0
A2350200,A235020001,2012-03-01,7.45981862,48.271832622,701.0,677.0,1140.0,2374.0,3389.0,2870.0,1767.0,2631.0
A2350200,A235020001,2012-03-02,7.45981862,48.271832622,,657.0,,2271.0,,2470.0,,2358.0
A2350200,A235020001,2012-03-03,7.45981862,48.271832622,,654.0,,2268.0,,2416.0,,2331.0
A2350200,A235020001,2012-03-04,7.45981862,48.271832622,,647.0,,2183.0,,2286.0,,2249.0
A2350200,A235020001,2012-03-05,7.45981862,48.271832622,,659.0,,2183.0,,2510.0,,2326.0
A2350200,A235020001,2012-03-06,7.45981862,48.271832622,,640.0,,1992.0,,2186.0,,2128.0
A2350200,A235020001,2012-03-07,7.45981862,48.271832622,,627.0,,1934.0,,1992.0,,1952.0
A2350200,A235020001,2012-03-08,7.45981862,48.271832622,,640.0,,1967.0,,2183.0,,2088.0
A2350200,A235020001,2012-03-09,7.45981862,48.271832622,,625.0,,1775.0,,1967.0,,1887.0
A2350200,A235020001,2012-03-10,7.45981862,48.271832622,,614.0,,1714.0,,1802.0,,1755.0
A2350200,A235020001,2012-03-11,7.45981862,48.271832622,,608.0,,1699.0,,1717.0,,1701.0
A2350200,A235020001,2012-03-12,7.45981862,48.271832622,,607.0,,1584.0,,1699.0,,1662.0
A2350200,A235020001,2012-03-13,7.45981862,48.271832622,,599.0,,1445.0,,1601.0,,1556.0
A2350200,A235020001,2012-03-14,7.45981862,48.271832622,,594.0,,1392.0,,1543.0,,1474.0
A2350200,A235020001,2012-03-15,7.45981862,48.271832622,,586.0,,1336.0,,1451.0,,1402.0
A2350200,A235020001,2012-03-16,7.45981862,48.271832622,,585.0,,1290.0,,1440.0,,1354.0
A2350200,A235020001,2012-03-17,7.45981862,48.271832622,,576.0,,1232.0,,1336.0,,1296.0
A2350200,A235020001,2012-03-18,7.45981862,48.271832622,,594.0,,1232.0,,1543.0,,1397.0
A2350200,A235020001,2012-03-19,7.45981862,48.271832622,,701.0,,1474.0,,3389.0,,2444.0
A2350200,A235020001,2012-03-20,7.45981862,48.271832622,,652.0,,1923.0,,2361.0,,2159.0
A2350200,A235020001,2012-03-21,7.45981862,48.271832622,,627.0,,1831.0,,1993.0,,1934.0
A2350200,A235020001,2012-03-22,7.45981862,48.271832622,,624.0,,1745.0,,1949.0,,1873.0
A2350200,A235020001,2012-03-23,7.45981862,48.271832622,,627.0,,1664.0,,1993.0,,1791.0
A2350200,A235020001,2012-03-24,7.45981862,48.271832622,,611.0,,1583.0,,1758.0,,1683.0
A2350200,A235020001,2012-03-25,7.45981862,48.271832622,,600.0,,1452.0,,1612.0,,1560.0
A2350200,A235020001,2012-03-26,7.45981862,48.271832622,,593.0,,1339.0,,1532.0,,1438.0
A2350200,A235020001,2012-03-27,7.45981862,48.271832622,,581.0,,1290.0,,1393.0,,1340.0
A2350200,A235020001,2012-03-28,7.45981862,48.271832622,,578.0,,1257.0,,1359.0,,1311.0
A2350200,A235020001,2012-03-29,7.45981862,48.271832622,,583.0,,1221.0,,1417.0,,1286.0
A2350200,A235020001,2012-03-30,7.45981862,48.271832622,,568.0,,1186.0,,1244.0,,1205.0
A2350200,A235020001,2012-03-31,7.45981862,48.271832622,,567.0,,1140.0,,1232.0,,1203.0
A2350200,A235020001,2012-04-01,7.45981862,48.271832622,690.0,566.0,881.0,1093.0,3130.0,1221.0,1244.0,1153.0
A2350200,A235020001,2012-04-02,7.45981862,48.271832622,,566.0,,1047.0,,1221.0,,1114.0
A2350200,A235020001,2012-04-03,7.45981862,48.271832622,,584.0,,1040.0,,1428.0,,1144.0
A2350200,A235020001,2012-04-04,7.45981862,48.271832622,,581.0,,1195.0,,1396.0,,1302.0
A2350200,A235020001,2012-04-05,7.45981862,48.271832622,,564.0,,981.0,,1195.0,,1145.0
A2350200,A235020001,2012-04-06,7.45981862,48.271832622,,563.0,,923.0,,1186.0,,1013.0
A2350200,A235020001,2012-04-07,7.45981862,48.271832622,,545.0,,915.0,,1023.0,,971.0
A2350200,A235020001,2012-04-08,7.45981862,48.271832622,,542.0,,920.0,,998.0,,962.0
A2350200,A235020001,2012-04-09,7.45981862,48.271832622,,539.0,,890.0,,970.0,,924.0
A2350200,A235020001,2012-04-10,7.45981862,48.271832622,,545.0,,937.0,,1023.0,,988.0
A2350200,A235020001,2012-04-11,7.45981862,48.271832622,,549.0,,898.0,,1057.0,,971.0
A2350200,A235020001,2012-04-12,7.45981862,48.271832622,,560.0,,881.0,,1152.0,,1004.0
A2350200,A235020001,2012-04-13,7.45981862,48.271832622,,549.0,,940.0,,1057.0,,999.0
A2350200,A235020001,2012-04-14,7.45981862,48.271832622,,544.0,,890.0,,1015.0,,949.0
A2350200,A235020001,2012-04-15,7.45981862,48.271832622,,545.0,,942.0,,1023.0,,992.0
A2350200,A235020001,2012-04-16,7.45981862,48.271832622,,578.0,,1023.0,,1359.0,,1181.0
A2350200,A235020001,2012-04-17,7.45981862,48.271832622,,575.0,,990.0,,1324.0,,1069.0
A2350200,A235020001,2012-04-18,7.45981862,48.271832622,,554.0,,1002.0,,1098.0,,1054.0
A2350200,A235020001,2012-04-19,7.45981862,48.271832622,,553.0,,973.0,,1090.0,,1032.0
A2350200,A235020001,2012-04-20,7.45981862,48.271832622,,555.0,,959.0,,1107.0,,1030.0
A2350200,A235020001,2012-04-21,7.45981862,48.271832622,,641.0,,948.0,,2198.0,,1147.0
A2350200,A235020001,2012-04-22,7.45981862,48.271832622,,633.0,,1560.0,,2086.0,,1778.0
A2350200,A235020001,2012-04-23,7.45981862,48.271832622,,598.0,,1244.0,,1589.0,,1450.0
A2350200,A235020001,2012-04-24,7.45981862,48.271832622,,645.0,,1290.0,,2257.0,,1772.0
A2350200,A235020001,2012-04-25,7.45981862,48.271832622,,640.0,,1729.0,,2184.0,,1938.0
A2350200,A235020001,2012-04-26,7.45981862,48.271832622,,615.0,,1543.0,,1817.0,,1700.0
A2350200,A235020001,2012-04-27,7.45981862,48.271832622,,599.0,,1463.0,,1601.0,,1528.0
A2350200,A235020001,2012-04-28,7.45981862,48.271832622,,593.0,,1318.0,,1532.0,,1444.0
A2350200,A235020001,2012-04-29,7.45981862,48.271832622,,690.0,,1278.0,,3130.0,,1628.0
A2350200,A235020001,2012-04-30,7.45981862,48.271832622,,669.0,,1613.0,,2715.0,,1952.0
A2350200,A235020001,2012-05-01,7.45981862,48.271832622,955.0,600.0,670.0,1410.0,10612.0,1613.0,1723.0,1528.0
A2350200,A235020001,2012-05-02,7.45981862,48.271832622,,955.0,,1405.0,,10612.0,,4437.0
A2350200,A235020001,2012-05-03,7.45981862,48.271832622,,693.0,,2672.0,,3189.0,,2988.0
A2350200,A235020001,2012-05-04,7.45981862,48.271832622,,673.0,,2350.0,,2790.0,,2589.0
A2350200,A235020001,2012-05-05,7.45981862,48.271832622,,672.0,,2183.0,,2770.0,,2536.0
A2350200,A235020001,2012-05-06,7.45981862,48.271832622,,649.0,,2169.0,,2315.0,,2236.0
A2350200,A235020001,2012-05-07,7.45981862,48.271832622,,644.0,,1712.0,,2237.0,,1990.0
A2350200,A235020001,2012-05-08,7.45981862,48.271832622,,615.0,,1635.0,,1817.0,,1708.0
A2350200,A235020001,2012-05-09,7.45981862,48.271832622,,623.0,,1575.0,,1934.0,,1778.0
A2350200,A235020001,2012-05-10,7.45981862,48.271832622,,603.0,,1308.0,,1647.0,,1492.0
A2350200,A235020001,2012-05-11,7.45981862,48.271832622,,592.0,,1123.0,,1520.0,,1281.0
A2350200,A235020001,2012-05-12,7.45981862,48.271832622,,583.0,,1088.0,,1417.0,,1294.0
A2350200,A235020001,2012-05-13,7.45981862,48.271832622,,562.0,,973.0,,1175.0,,1087.0
A2350200,A235020001,2012-05-14,7.45981862,48.271832622,,555.0,,906.0,,1107.0,,1005.0
A2350200,A235020001,2012-05-15,7.45981862,48.271832622,,585.0,,908.0,,1440.0,,1028.0
A2350200,A235020001,2012-05-16,7.45981862,48.271832622,,629.0,,1359.0,,2022.0,,1609.0
A2350200,A235020001,2012-05-17,7.45981862,48.271832622,,586.0,,1094.0,,1453.0,,1293.0
A2350200,A235020001,2012-05-18,7.45981862,48.271832622,,563.0,,1036.0,,1186.0,,1100.0
A2350200,A235020001,2012-05-19,7.45981862,48.271832622,,551.0,,966.0,,1073.0,,1027.0
A2350200,A235020001,2012-05-20,7.45981862,48.271832622,,551.0,,918.0,,1073.0,,989.0
A2350200,A235020001,2012-05-21,7.45981862,48.271832622,,872.0,,806.0,,8080.0,,2055.0
A2350200,A235020001,2012-05-22,7.45981862,48.271832622,,868.0,,2842.0,,7966.0,,4696.0
A2350200,A235020001,2012-05-23,7.45981862,48.271832622,,676.0,,2110.0,,2842.0,,2532.0
A2350200,A235020001,2012-05-24,7.45981862,48.271832622,,635.0,,1584.0,,2110.0,,1902.0
A2350200,A235020001,2012-05-25,7.45981862,48.271832622,,598.0,,1267.0,,1584.0,,1474.0
A2350200,A235020001,2012-05-26,7.45981862,48.271832622,,580.0,,1046.0,,1382.0,,1258.0
A2350200,A235020001,2012-05-27,7.45981862,48.271832622,,563.0,,956.0,,1186.0,,1084.0
A2350200,A235020001,2012-05-28,7.45981862,48.271832622,,550.0,,917.0,,1065.0,,997.0
A2350200,A235020001,2012-05-29,7.45981862,48.271832622,,539.0,,777.0,,973.0,,897.0
A2350200,A235020001,2012-05-30,7.45981862,48.271832622,,522.0,,702.0,,831.0,,780.0
A2350200,A235020001,2012-05-31,7.45981862,48.271832622,,521.0,,670.0,,823.0,,736.0
A2350200,A235020001,2012-06-01,7.45981862,48.271832622,895.0,503.0,192.0,638.0,8734.0,689.0,758.0,678.0
A2350200,A235020001,2012-06-02,7.45981862,48.271832622,,503.0,,589.0,,689.0,,643.0
A2350200,A235020001,2012-06-03,7.45981862,48.271832622,,574.0,,564.0,,1309.0,,714.0
A2350200,A235020001,2012-06-04,7.45981862,48.271832622,,610.0,,990.0,,1743.0,,1283.0
A2350200,A235020001,2012-06-05,7.45981862,48.271832622,,555.0,,790.0,,1107.0,,959.0
A2350200,A235020001,2012-06-06,7.45981862,48.271832622,,546.0,,743.0,,1031.0,,828.0
A2350200,A235020001,2012-06-07,7.45981862,48.271832622,,598.0,,890.0,,1589.0,,983.0
A2350200,A235020001,2012-06-08,7.45981862,48.271832622,,595.0,,970.0,,1552.0,,1203.0
A2350200,A235020001,2012-06-09,7.45981862,48.271832622,,539.0,,685.0,,970.0,,849.0
A2350200,A235020001,2012-06-10,7.45981862,48.271832622,,514.0,,648.0,,764.0,,707.0
A2350200,A235020001,2012-06-11,7.45981862,48.271832622,,565.0,,636.0,,1209.0,,951.0
A2350200,A235020001,2012-06-12,7.45981862,48.271832622,,617.0,,781.0,,1846.0,,1246.0
A2350200,A235020001,2012-06-13,7.45981862,48.271832622,,582.0,,1048.0,,1405.0,,1184.0
A2350200,A235020001,2012-06-14,7.45981862,48.271832622,,554.0,,855.0,,1100.0,,1012.0
A2350200,A235020001,2012-06-15,7.45981862,48.271832622,,534.0,,737.0,,931.0,,853.0
A2350200,A235020001,2012-06-16,7.45981862,48.271832622,,519.0,,650.0,,806.0,,736.0
A2350200,A235020001,2012-06-17,7.45981862,48.271832622,,518.0,,654.0,,798.0,,726.0
A2350200,A235020001,2012-06-18,7.45981862,48.271832622,,505.0,,562.0,,703.0,,643.0
A2350200,A235020001,2012-06-19,7.45981862,48.271832622,,491.0,,553.0,,610.0,,586.0
A2350200,A235020001,2012-06-20,7.45981862,48.271832622,,522.0,,586.0,,831.0,,692.0
A2350200,A235020001,2012-06-21,7.45981862,48.271832622,,492.0,,545.0,,616.0,,589.0
A2350200,A235020001,2012-06-22,7.45981862,48.271832622,,481.0,,447.0,,553.0,,520.0
