code_site,libelle_site,type_site,coordonnee_x_site,coordonnee_y_site,code_projection,longitude_site,latitude_site,altitude_site,code_systeme_alti_site,statut_site,influence_generale_site,code_entite_hydro_site,code_troncon_hydro_site,code_commune_site,code_zone_hydro_site,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,commentaire_influence_generale_site,commentaire_site,libelle_departement
A7122012,[L'Heymonrupt] à Martincourt,PONCTUEL,915418.0,6865620.0,26,5.936462541,48.854565403,,,1.0,,00000000,00000000,['54355'],A712,['MARTINCOURT'],['54'],['44'],['GRAND EST'],00000000,,http://id.eaufrance.fr/CEA/00000000,,Point de mesure ONDE (Observatoire National Des Etiages),['MEURTHE-ET-MOSELLE']
A7213010,Le ruisseau le Trey à Vandières,STANDARD,921978.0,6876911.0,26,6.031705023,48.953801965,182.0,3.0,1.0,1.0,A7210300,A7210300,['54546'],A721,['VANDIERES'],['54'],['44'],['GRAND EST'],A7210300,Ruisseau de Trey,http://id.eaufrance.fr/CEA/A7210300,,,['MEURTHE-ET-MOSELLE']
A7213011,Le ruisseau le Trey à Vilcey-sur-Trey,PONCTUEL,917758.0,6874412.0,26,5.972840235,48.932788463,,,1.0,,A7210300,A7210300,['54566'],A721,['VILCEY-SUR-TREY'],['54'],['44'],['GRAND EST'],A7210300,Ruisseau de Trey,http://id.eaufrance.fr/CEA/A7210300,,Point de mesure ONDE (Observatoire National Des Etiages),['MEURTHE-ET-MOSELLE']
A7300001,Le ruisseau de Bleuapre à Broussey-Raulecourt,PONCTUEL,898097.0,6861030.0,26,5.698406587,48.81886902,,,1.0,,A7300460,A7300460,['55085'],A730,['BROUSSEY-RAULECOURT'],['55'],['44'],['GRAND EST'],A7300460,Ruisseau de Bleuapre,http://id.eaufrance.fr/CEA/A7300460,,Point de mesure ONDE (Observatoire National Des Etiages),['MEUSE']
A7310001,Le Rupt de Mad à Saint-Baussant,PONCTUEL,904333.0,6869414.0,26,5.787311414,48.892275001,,,1.0,,A73-0200,A7310200,['54470'],A731,['SAINT-BAUSSANT'],['54'],['44'],['GRAND EST'],A73-0200,Ruisseau le Rupt de Mad,http://id.eaufrance.fr/CEA/A73-0200,,Point de mesure ONDE (Observatoire National Des Etiages),['MEURTHE-ET-MOSELLE']
A7352010,Le Rupt de Mad à Onville,STANDARD,916621.0,6883245.0,26,5.961853551,49.012545047,184.0,3.0,1.0,1.0,A73-0200,A7350200,['54410'],A735,['ONVILLE'],['54'],['44'],['GRAND EST'],A73-0200,Ruisseau le Rupt de Mad,http://id.eaufrance.fr/CEA/A73-0200,,,['MEURTHE-ET-MOSELLE']
A7400001,La Moselle à Corny-sur-Moselle,STANDARD,923284.0,6885571.0,26,6.054096614,49.031163136,172.0,3.0,1.0,1.0,A---0082,A7400082,['57153'],A740,['CORNY-SUR-MOSELLE'],['57'],['44'],['GRAND EST'],A---0082,La Moselle Canalisee,http://id.eaufrance.fr/CEA/A---0082,Le soutient d'étiage par la retenue de vieux pré peut aller jusqu'à 3 m3/s.,"Mise en service au second semestre 2014. Station débitmétrique (US et temps de transit + limni) + station limnimétrique en crue. Station implantée sur un tronçon de Moselle canalisée, la totalité du débit passe au droit de la station. Données de débitmètre à utiliser après validation.",['MOSELLE']
A7420001,Le ruisseau de Montvaux à Amanvillers,PONCTUEL,923537.0,6898511.0,26,6.06441916,49.147334439,,,1.0,,A7420490,A7420490,['57017'],A742,['AMANVILLERS'],['57'],['44'],['GRAND EST'],A7420490,Ruisseau de Montvaux,http://id.eaufrance.fr/CEA/A7420490,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A7420002,Le ruisseau de Montvaux à Châtel-Saint-Germain,STANDARD,924723.0,6896160.0,26,6.079405074,49.125798265,210.0,3.0,1.0,0.0,A7420490,A7420490,['57134'],A742,['CHATEL-SAINT-GERMAIN'],['57'],['44'],['GRAND EST'],A7420490,Ruisseau de Montvaux,http://id.eaufrance.fr/CEA/A7420490,,,['MOSELLE']
A7420003,Le ruisseau de Montvaux à Sainte-Ruffine,STANDARD,926211.0,6894291.0,26,6.098769887,49.108483688,177.0,3.0,1.0,0.0,A7420490,A7420490,['57624'],A742,['SAINTE-RUFFINE'],['57'],['44'],['GRAND EST'],A7420490,Ruisseau de Montvaux,http://id.eaufrance.fr/CEA/A7420490,,,['MOSELLE']
A7420004,Le ruisseau de Montvaux à Moulins-lès-Metz,STANDARD,926908.0,6893843.0,26,6.10806652,49.10421255,168.0,0.0,1.0,0.0,A7420490,A7420490,['57487'],A742,['MOULINS-LES-METZ'],['57'],['44'],['GRAND EST'],A7420490,Ruisseau de Montvaux,http://id.eaufrance.fr/CEA/A7420490,,,['MOSELLE']
A7430610,La Moselle à Metz [Pont des Morts],STANDARD,931141.0,6896027.0,26,6.167185612,49.122321571,159.0,3.0,1.0,2.0,A---0060,A7430060,['57463'],A743,['METZ'],['57'],['44'],['GRAND EST'],A---0060,La Moselle,http://id.eaufrance.fr/CEA/A---0060,Sous influence de la végétation,"Sous influence de la végétation en étiage (pas de débit calculé en dessous de 3.20 m soit 296 m3/s). En crue une partie du débit passe par le Bras Mort de la Moselle. Depuis le 23/03/2007, les horaires sont en TU.",['MOSELLE']
A7530001,Le ruisseau de Bedestroff à Bourgaltroff,PONCTUEL,976714.0,6869692.0,26,6.773537118,48.867738167,,,1.0,,A7530480,A7530480,['57098'],A753,['BOURGALTROFF'],['57'],['44'],['GRAND EST'],A7530480,Ruisseau de Bedestroff,http://id.eaufrance.fr/CEA/A7530480,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A7530002,Le ruisseau le Spin à Guébling,PONCTUEL,974227.0,6869321.0,26,6.739433507,48.865469104,,,1.0,,A7530310,A7530310,['57268'],A753,['GUEBLING'],['57'],['44'],['GRAND EST'],A7530310,Ruisseau le Spin,http://id.eaufrance.fr/CEA/A7530310,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A7560001,Le ruisseau sous la Ville à Ommeray,PONCTUEL,971022.0,6853442.0,26,6.685693734,48.724170679,,,1.0,,A7560440,A7560440,['57524'],A756,['OMMERAY'],['57'],['44'],['GRAND EST'],A7560440,Ruisseau Sous la Ville,http://id.eaufrance.fr/CEA/A7560440,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A7581020,La Seille à Moyenvic et à Vic-sur-Seille,STANDARD,962076.0,6859343.0,26,6.567826579,48.780882803,199.0,3.0,1.0,1.0,A7--0100,A7580100,"['57490', '57712']",A758,"['MOYENVIC', 'VIC-SUR-SEILLE']",['57'],['44'],['GRAND EST'],A7--0100,La Seille,http://id.eaufrance.fr/CEA/A7--0100,,,['MOSELLE']
A7581021,Le ruisseau des Quatre Rus à Vic-sur-Seille,PONCTUEL,958963.0,6860726.0,26,6.52634401,48.794565886,,,1.0,,A7580680,A7580680,['57712'],A758,['VIC-SUR-SEILLE'],['57'],['44'],['GRAND EST'],A7580680,Ruisseau des Quatre Rus,http://id.eaufrance.fr/CEA/A7580680,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A7620001,Le ruisseau de la Flotte à Wuisse,PONCTUEL,969278.0,6867868.0,26,6.67112522,48.854504111,,,1.0,,A7620300,A7620300,['57753'],A762,['WUISSE'],['57'],['44'],['GRAND EST'],A7620300,Ruisseau de la Flotte,http://id.eaufrance.fr/CEA/A7620300,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A7642010,La Petite Seille à Château-Salins,STANDARD,957332.0,6863231.0,26,6.505677078,48.8177255,203.0,3.0,1.0,1.0,A76-0200,A7640200,['57132'],A764,['CHATEAU-SALINS'],['57'],['44'],['GRAND EST'],A76-0200,La Petite Seille,http://id.eaufrance.fr/CEA/A76-0200,,,['MOSELLE']
A7642011,Le ruisseau de Morville à Morville-lès-Vic,PONCTUEL,959226.0,6863194.0,26,6.531422564,48.816634302,,,1.0,,A7640740,A7640740,['57485'],A764,['MORVILLE-LES-VIC'],['57'],['44'],['GRAND EST'],A7640740,Ruisseau de Morville,http://id.eaufrance.fr/CEA/A7640740,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A7701010,La Seille à Chambrey,STANDARD,953931.0,6859325.0,26,6.457076099,48.783978548,199.0,3.0,1.0,,A7--0100,A7700100,['57126'],A770,['CHAMBREY'],['57'],['44'],['GRAND EST'],A7--0100,La Seille,http://id.eaufrance.fr/CEA/A7--0100,,"Depuis le 23/03/2007, les horaires sont en TU.",['MOSELLE']
A7701011,Le ruisseau le Majurin à Château-Salins,PONCTUEL,954808.0,6863705.0,26,6.471620428,48.822986827,,,1.0,,A7700430,A7700430,['57132'],A770,['CHATEAU-SALINS'],['57'],['44'],['GRAND EST'],A7700430,Ruisseau le Majurin,http://id.eaufrance.fr/CEA/A7700430,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A7710001,La Loutre Noire à Juvrecourt,PONCTUEL,962692.0,6854079.0,26,6.572960751,48.733336347,,,1.0,,A77-0200,A7710200,['54285'],A771,['JUVRECOURT'],['54'],['44'],['GRAND EST'],A77-0200,La Loutre Noire,http://id.eaufrance.fr/CEA/A77-0200,,Point de mesure ONDE (Observatoire National Des Etiages),['MEURTHE-ET-MOSELLE']
A7750001,Le ruisseau d'Osson à Jallaucourt,PONCTUEL,947400.0,6864707.0,26,6.371397406,48.834875731,,,1.0,,A7750550,A7750550,['57349'],A775,['JALLAUCOURT'],['57'],['44'],['GRAND EST'],A7750550,Ruisseau d'Osson,http://id.eaufrance.fr/CEA/A7750550,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A7821010,La Seille à Nomeny,STANDARD,936625.0,6870199.0,26,6.227787793,48.888271144,181.0,3.0,1.0,1.0,A7--0100,A7820100,['54400'],A782,['NOMENY'],['54'],['44'],['GRAND EST'],A7--0100,La Seille,http://id.eaufrance.fr/CEA/A7--0100,,"Depuis le 23/03/2007, les horaires sont en TU.",['MEURTHE-ET-MOSELLE']
A7830001,Le ruisseau de Greve à Belleau,PONCTUEL,934591.0,6868934.0,26,6.199373831,48.87764865,,,1.0,,A7830340,A7830340,['54059'],A783,['BELLEAU'],['54'],['44'],['GRAND EST'],A7830340,Ruisseau de Greve,http://id.eaufrance.fr/CEA/A7830340,,Point de mesure ONDE (Observatoire National Des Etiages),['MEURTHE-ET-MOSELLE']
A7864310,Le ruisseau de Cherisey à Verny,STANDARD,934555.0,6883219.0,26,6.206791016,49.006014059,190.0,3.0,1.0,1.0,A7860430,A7860430,['57708'],A786,['VERNY'],['57'],['44'],['GRAND EST'],A7860430,Ruisseau de Cherisey,http://id.eaufrance.fr/CEA/A7860430,,,['MOSELLE']
A7864311,Le ruisseau de Verny à Liéhon,PONCTUEL,938408.0,6882761.0,26,6.259150861,49.000481053,,,1.0,,A7860300,A7860300,['57403'],A786,['LIEHON'],['57'],['44'],['GRAND EST'],A7860300,Ruisseau de Verny,http://id.eaufrance.fr/CEA/A7860300,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A7881010,La Seille à Metz,STANDARD,932767.0,6893694.0,26,6.188151567,49.100774262,163.0,3.0,1.0,1.0,A7--0100,A7880100,['57463'],A788,['METZ'],['57'],['44'],['GRAND EST'],A7--0100,La Seille,http://id.eaufrance.fr/CEA/A7--0100,,"Depuis le 23/03/2007, les horaires sont en TU.",['MOSELLE']
A7930610,La Moselle à Hagondange et à Hauconcourt,STANDARD,932891.0,6907333.0,26,6.197408441,49.223251773,155.0,3.0,1.0,2.0,A---0060,A7920060,"['57283', '57303']",A792,"['HAGONDANGE', 'HAUCONCOURT']",['57'],['44'],['GRAND EST'],A---0060,La Moselle,http://id.eaufrance.fr/CEA/A---0060,"Forte poussée de végétation du printemps à l&#039;automne, proximité d&#039;un barrage","Depuis le 23/03/2007, les horaires sont en TU. Les débits inférieurs à 180 m3/s ne sont pas calculés sur la station de Hauconcourt car en deçà la relation hauteur/débit n'est plus univoque du fait de l'influence de la végétation, d'une sur-largeur et des manœuvres du barrage situé en amont.  A  la station de Hagondange, la gamme de mesure est complète. Le soutient d'étiage par la retenue de vieux pré peut être de 4m3/s.",['MOSELLE']
A8006210,Le Ru de Vaux à Morgemoulin,STANDARD,888034.0,6906936.0,26,5.581870466,49.234439422,208.0,3.0,1.0,1.0,A8010620,A8010620,['55357'],A801,['MORGEMOULIN'],['55'],['44'],['GRAND EST'],A8010620,Ruisseau de Vaux,http://id.eaufrance.fr/CEA/A8010620,,Horaires en TU à partir du 04/07/2008.,['MEUSE']
A8021010,L'Orne à Étain,STANDARD,891796.0,6904742.0,26,5.632484128,49.213609541,199.0,3.0,1.0,2.0,A8--0100,A8020100,['55181'],A802,['ETAIN'],['55'],['44'],['GRAND EST'],A8--0100,L'Orne,http://id.eaufrance.fr/CEA/A8--0100,,"Depuis le 23/03/2007, les horaires sont en TU.",['MEUSE']
A8030001,Le ruisseau de Viaunoue à Châtillon-sous-les-Côtes,PONCTUEL,885001.0,6897344.0,26,5.536025111,49.149132935,,,1.0,,A8030620,A8030620,['55105'],A803,['CHATILLON-SOUS-LES-COTES'],['55'],['44'],['GRAND EST'],A8030620,Ruisseau de Viaunoue,http://id.eaufrance.fr/CEA/A8030620,,Point de mesure ONDE (Observatoire National Des Etiages),['MEUSE']
A8071010,L'Orne à Boncourt,STANDARD,906418.0,6899567.0,26,5.830466544,49.162565716,185.0,2.0,1.0,1.0,A8--0100,A8060100,['54082'],A806,['BONCOURT'],['54'],['44'],['GRAND EST'],A8--0100,L'Orne,http://id.eaufrance.fr/CEA/A8--0100,,"A partir du 23/03/2007, les horaires sont en TU.",['MEURTHE-ET-MOSELLE']
A8100001,L'Yron à Lachaussée,PONCTUEL,906437.0,6886035.0,26,5.824093318,49.040969532,,,1.0,2.0,A81-0200,A8100200,['55267'],A810,['LACHAUSSEE'],['55'],['44'],['GRAND EST'],A81-0200,L'Yron,http://id.eaufrance.fr/CEA/A81-0200,,Point de mesure ONDE (Observatoire National Des Etiages) jusqu'au printemps 2019,['MEUSE']
A8100002,L'Yron à Vigneulles-lès-Hattonchâtel,PONCTUEL,901404.0,6879211.0,26,5.752045236,48.981244503,,,1.0,0.0,A81-0200,A8100200,['55551'],A810,['VIGNEULLES-LES-HATTONCHATEL'],['55'],['44'],['GRAND EST'],A81-0200,L'Yron,http://id.eaufrance.fr/CEA/A81-0200,,Point de mesure ONDE (Observatoire National Des Etiages),['MEUSE']
A8120201,L'Yron à Jarny [Droitaumont],STANDARD,909825.0,6897438.0,26,5.876080522,49.142330429,188.0,3.0,1.0,2.0,A81-0200,A8120200,['54273'],A812,['JARNY'],['54'],['44'],['GRAND EST'],A81-0200,L'Yron,http://id.eaufrance.fr/CEA/A81-0200,,,['MEURTHE-ET-MOSELLE']
A8122000,L'Yron à Hannonville-Suzémont,STANDARD,907155.0,6892494.0,26,5.837080626,49.098776407,197.0,3.0,1.0,2.0,A81-0200,A8120200,['54249'],A812,['HANNONVILLE-SUZEMONT'],['54'],['44'],['GRAND EST'],A81-0200,L'Yron,http://id.eaufrance.fr/CEA/A81-0200,,"Depuis le 23/03/2007, les horaires sont en TU.",['MEURTHE-ET-MOSELLE']
A8130001,Le Longeau à Saint-Remy-la-Calonne,PONCTUEL,890536.0,6885318.0,26,5.606405854,49.03944182,,,1.0,,A81-0210,A8130210,['55465'],A813,['SAINT-REMY-LA-CALONNE'],['55'],['44'],['GRAND EST'],A81-0210,Le Longeau,http://id.eaufrance.fr/CEA/A81-0210,,Point de mesure ONDE (Observatoire National Des Etiages),['MEUSE']
A8160001,Le ruisseau la Seigneulle à Saint-Maurice-sous-les-Côtes,PONCTUEL,896184.0,6882958.0,26,5.682511837,49.016532624,,,1.0,,A8160510,A8160510,['55462'],A816,['SAINT-MAURICE-SOUS-LES-COTES'],['55'],['44'],['GRAND EST'],A8160510,Ruisseau la Seigneulle,http://id.eaufrance.fr/CEA/A8160510,,Point de mesure ONDE (Observatoire National Des Etiages),['MEUSE']
A8182010,L'Yron à Jarny [La Cartoucherie],STANDARD,908744.0,6898921.0,26,5.862012666,49.156007917,187.0,2.0,1.0,1.0,A81-0200,A8180200,['54273'],A818,['JARNY'],['54'],['44'],['GRAND EST'],A81-0200,L'Yron,http://id.eaufrance.fr/CEA/A81-0200,,,['MEURTHE-ET-MOSELLE']
A8201010,L'Orne à Jarny [Labry],STANDARD,910133.0,6900273.0,26,5.881716087,49.167701088,186.0,3.0,1.0,2.0,A8--0100,A8200100,['54273'],A820,['JARNY'],['54'],['44'],['GRAND EST'],A8--0100,L'Orne,http://id.eaufrance.fr/CEA/A8--0100,,"Depuis le 23/03/2007, les horaires sont en TU.",['MEURTHE-ET-MOSELLE']
A8201011,Le ruisseau des Rus à Labry,PONCTUEL,909714.0,6901754.0,26,5.876714701,49.181144481,,,1.0,,A8200300,A8200300,['54286'],A820,['LABRY'],['54'],['44'],['GRAND EST'],A8200300,Ruisseau des Rus,http://id.eaufrance.fr/CEA/A8200300,,Point de mesure ONDE (Observatoire National Des Etiages),['MEURTHE-ET-MOSELLE']
A8210001,Le ruisseau de Nile à Hatrize,PONCTUEL,912026.0,6903990.0,26,5.909530279,49.200471996,,,1.0,,A8210580,A8210580,['54253'],A821,['HATRIZE'],['54'],['44'],['GRAND EST'],A8210580,Ruisseau de Nile,http://id.eaufrance.fr/CEA/A8210580,,Point de mesure ONDE (Observatoire National Des Etiages),['MEURTHE-ET-MOSELLE']
A8220001,Le ruisseau le Rawe à Lubey,PONCTUEL,908061.0,6908879.0,26,5.857595264,49.245696464,,,1.0,,A8220300,A8220300,['54326'],A822,['LUBEY'],['54'],['44'],['GRAND EST'],A8220300,Ruisseau le Rawe,http://id.eaufrance.fr/CEA/A8220300,,Point de mesure ONDE (Observatoire National Des Etiages),['MEURTHE-ET-MOSELLE']
A8300201,Le Woigot à Tucquegnieux,STANDARD,909744.0,6914465.0,26,5.883490209,49.295329372,231.0,3.0,1.0,2.0,A83-0200,A8300200,['54536'],A830,['TUCQUEGNIEUX'],['54'],['44'],['GRAND EST'],A83-0200,Ruisseau le Woigot,http://id.eaufrance.fr/CEA/A83-0200,Apport par pompage dans la réserve souterraine liée à l'exploitation minière,,['MEURTHE-ET-MOSELLE']
A8300821,[Débordement minier dans le Woigot] à Mancieulles [CENTRE - C05 - Gal. du Woigot - BSS000KNBU],STANDARD,910703.7626976,6912598.9992085,26,5.895732563,49.278250602,222.74,2.0,1.0,3.0,00000000,00000000,['54342'],A830,['MANCIEULLES'],['54'],['44'],['GRAND EST'],00000000,,http://id.eaufrance.fr/CEA/00000000,"Le débordement à la galerie est continu depuis 2013 et donc renseigne d'une bonne représentativité des basses, moyennes et hautes eaux dans le réservoir minier.",Mesures sur les exhaures des galeries de mines,['MEURTHE-ET-MOSELLE']
A8310300,La Vallée à Mance,STANDARD,913023.0,6911613.0,26,5.927075058,49.26862436,211.0,3.0,1.0,2.0,A8310300,A8310300,['54341'],A831,['MANCE'],['54'],['44'],['GRAND EST'],A8310300,Ruisseau de la Vallee,http://id.eaufrance.fr/CEA/A8310300,,,['MEURTHE-ET-MOSELLE']
A8322010,Le Woigot à Briey,STANDARD,913571.0,6909221.0,26,5.933377578,49.246952959,204.0,2.0,1.0,1.0,A83-0200,A8320200,['54099'],A832,['VAL DE BRIEY'],['54'],['44'],['GRAND EST'],A83-0200,Ruisseau le Woigot,http://id.eaufrance.fr/CEA/A83-0200,,,['MEURTHE-ET-MOSELLE']
A8401010,L'Orne à Moyeuvre-Grande,STANDARD,921448.0,6909706.0,26,6.041718824,49.248631336,170.0,3.0,1.0,2.0,A8--0100,A8400100,['57491'],A840,['MOYEUVRE-GRANDE'],['57'],['44'],['GRAND EST'],A8--0100,L'Orne,http://id.eaufrance.fr/CEA/A8--0100,Ouvrage hydraulique en amont de la station,,['MOSELLE']
A8406010,[Débordement minier (inactif) dans l'Orne] à Moyeuvre-Grande [SUD - S05 - Gal. du tunnel de Moyeuvre - BSS000KNWD],STANDARD,920748.0,6909581.0,26,6.032047478,49.247750402,170.0,3.0,2.0,2.0,00000000,00000000,['57491'],A842,['MOYEUVRE-GRANDE'],['57'],['44'],['GRAND EST'],00000000,,http://id.eaufrance.fr/CEA/00000000,,Le 11/07/2008 : le producteur DIREN Lorraine remplace l'Agence de l'Eau Rhin-Meuse placé en producteur associé.,['MOSELLE']
A8410401,[Débordement minier dans le Conroy] à Neufchef [CENTRE - C03 - Gal. de Bois d'Avril - BSS000KNJG],STANDARD,918549.2492391,6916484.7804586,26,6.005483707,49.310522275,223.15,2.0,1.0,4.0,00000000,00000000,['57498'],A841,['NEUFCHEF'],['57'],['44'],['GRAND EST'],00000000,,http://id.eaufrance.fr/CEA/00000000,"La galerie du Bois d'Avril déborde en hautes eaux, lorsque le niveau dans le réservoir minier Centre dépasse les 223,15 m NGF.",Mesures sur les exhaures de la mine.,['MOSELLE']
A8420201,Le Conroy à Moyeuvre-Petite,STANDARD,918500.0,6913699.0,26,6.003350663,49.285514869,201.0,3.0,1.0,2.0,A84-0200,A8420200,['57492'],A842,['MOYEUVRE-PETITE'],['57'],['44'],['GRAND EST'],A84-0200,Ruisseau le Conroy,http://id.eaufrance.fr/CEA/A84-0200,,,['MOSELLE']
A8431010,L'Orne à Rosselange,STANDARD,923618.0,6910654.0,26,6.072001471,49.256392246,164.0,3.0,1.0,1.0,A8--0100,A8430100,['57597'],A843,['ROSSELANGE'],['57'],['44'],['GRAND EST'],A8--0100,L'Orne,http://id.eaufrance.fr/CEA/A8--0100,,,['MOSELLE']
A8500610,La Moselle à Uckange,STANDARD,930676.0,6917649.0,26,6.172718737,49.316716181,150.0,3.0,1.0,1.0,A---0060,A8500060,['57683'],A850,['UCKANGE'],['57'],['44'],['GRAND EST'],A---0060,La Moselle,http://id.eaufrance.fr/CEA/A---0060,,"Depuis le 23/03/2007, les horaires sont en TU. Le soutient d'étiage par la retenue de vieux pré peut être de 4m3/s.",['MOSELLE']
A8510205,[Débordement minier dans la Fensch] à Knutange [NORD - N14bis - Gal. des eaux de la Paix - BSS000HSBU],STANDARD,920051.0103476,6920407.4456452,26,6.028183463,49.34524204,212.0,3.0,2.0,2.0,00000000,00000000,['57368'],A851,['KNUTANGE'],['57'],['44'],['GRAND EST'],00000000,,http://id.eaufrance.fr/CEA/00000000,,Mesure sur les exhaures des galeries de mines,['MOSELLE']
A8603040,Le Veymerange à Thionville,STANDARD,929199.0,6920553.0,26,6.154020284,49.3433312,151.0,3.0,1.0,,A8600300,A8600300,['57672'],A860,['THIONVILLE'],['57'],['44'],['GRAND EST'],A8600300,Ruisseau le Veymerange,http://id.eaufrance.fr/CEA/A8600300,,,['MOSELLE']
A8603041,Le Veymerange à Terville,STANDARD,929145.0,6920526.0,26,6.153263147,49.343108074,154.0,0.0,1.0,0.0,A8600300,A8600300,['57666'],A860,['TERVILLE'],['57'],['44'],['GRAND EST'],A8600300,Ruisseau le Veymerange,http://id.eaufrance.fr/CEA/A8600300,,,['MOSELLE']
A8612020,La Fensch à Knutange,STANDARD,920582.0,6920238.0,26,6.03539378,49.343536813,200.0,0.0,2.0,3.0,A85-0200,A8510200,['57368'],A851,['KNUTANGE'],['57'],['44'],['GRAND EST'],A85-0200,La Fensch,http://id.eaufrance.fr/CEA/A85-0200,Rejets d&#039;exhaures minières en amont,"Station en fonction de 1984 à 1990 et réimplantée en 2002. Les débits sont largement influencés par les exhaures minières, en particulier la galerie de la paix à l'amont proche. Le 11/07/2008 : le producteur DIREN Lorraine remplace l'Agence de l'Eau Rhin-Meuse placé en producteur associé.",['MOSELLE']
A8640300,La Kiesel à Hettange-Grande,STANDARD,929935.0,6926367.0,26,6.167345104,49.39528479,156.0,3.0,1.0,,A8640300,A8640300,['57323'],A864,['HETTANGE-GRANDE'],['57'],['44'],['GRAND EST'],A8640300,Ruisseau la Kiesel,http://id.eaufrance.fr/CEA/A8640300,,,['MOSELLE']
A8700001,Le Canner à Vigy,PONCTUEL,941754.0,6906701.0,26,6.318585312,49.214288235,,,1.0,,A87-0200,A8700200,['57716'],A870,['VIGY'],['57'],['44'],['GRAND EST'],A87-0200,Ruisseau le Canner,http://id.eaufrance.fr/CEA/A87-0200,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A8710001,Le Canner à Bettelainville,STANDARD,943182.0,6910777.0,26,6.340529982,49.250357602,209.0,3.0,1.0,0.0,A87-0200,A8710200,['57072'],A871,['BETTELAINVILLE'],['57'],['44'],['GRAND EST'],A87-0200,Ruisseau le Canner,http://id.eaufrance.fr/CEA/A87-0200,,,['MOSELLE']
A8732010,Le Canner à Kœnigsmacker,STANDARD,937570.0,6926300.0,26,6.272360241,49.391885444,150.0,3.0,1.0,1.0,A87-0200,A8730200,['57370'],A873,['KŒNIGSMACKER'],['57'],['44'],['GRAND EST'],A87-0200,Ruisseau le Canner,http://id.eaufrance.fr/CEA/A87-0200,,"Depuis le 23/03/2007, les horaires sont en TU.",['MOSELLE']
A8810001,Le ruisseau de Boler à Roussy-le-Village,PONCTUEL,929664.0,6934022.0,26,6.167844198,49.464131008,,,1.0,,A88-0200,A8810200,['57600'],A881,['ROUSSY-LE-VILLAGE'],['57'],['44'],['GRAND EST'],A88-0200,Ruisseau de Boler,http://id.eaufrance.fr/CEA/A88-0200,,Point de mesure ONDE (Observatoire National Des Etiages),['MOSELLE']
A8820001,Le ruisseau de Boler à Gavisse,STANDARD,938277.0,6930693.0,26,6.284603071,49.431073138,149.0,3.0,1.0,0.0,A88-0200,A8820200,['57245'],A882,['GAVISSE'],['57'],['44'],['GRAND EST'],A88-0200,Ruisseau de Boler,http://id.eaufrance.fr/CEA/A88-0200,,,['MOSELLE']
